pressure,temperature,density,viscosity,enthalpy,internal_energy
106000000.0,400.0,984.146489541862,0.0002447581255238265,608140.1020474315,500432.5593935558
106000000.0,450.0,946.1888256242562,0.00017697327033819432,811705.4694025969,699677.0907870829
106000000.0,500.0,902.4485041211115,0.00014074008888866394,1018564.6309324921,901106.4053207895
106000000.0,550.0,852.8545270312994,0.0001185070673287631,1230396.2588798853,1106107.7704679463
106000000.0,600.0,796.8337559610513,0.00010304879850447923,1449250.5900384088,1316224.0971111185
106000000.0,650.0,733.4947096914832,9.097524498900683e-05,1677741.673596844,1533228.02053371
106000000.0,700.0,662.005855483593,8.065268132775787e-05,1919120.1519182501,1759000.7222757917
106000000.0,750.0,582.8367297716507,7.149944506132835e-05,2176112.263914055,1994243.1493139337
106000000.0,800.0,500.65484133085346,6.375034179300402e-05,2446067.677230451,2234344.967945178
106000000.0,850.0,425.114595395515,5.799705315308966e-05,2716137.326325098,2466792.793941558
106000000.0,900.0,363.5873433886914,5.43556149744094e-05,2971181.5646489155,2679642.263494859
106000000.0,950.0,316.8599300798569,5.240170479490027e-05,3203724.0218886933,2869191.346920024
106000000.0,1000.0,281.8296125172981,5.158480776835392e-05,3414745.4913310143,3038631.7144528166
106000000.0,1050.0,255.06706024479595,5.148766576380757e-05,3608624.895177957,3193047.909665722
106000000.0,1100.0,234.02829145843603,5.184718088399402e-05,3789758.347852227,3336821.6565683614
106000000.0,1150.0,217.0189528752729,5.2504619538405465e-05,3961598.4485754743,3473161.8461699635
106000000.0,1200.0,202.92742290207443,5.336294540949239e-05,4126672.284048982,3604318.042891779
106000000.0,1250.0,191.0116497561295,5.436085220917827e-05,4286803.525400155,3731863.551135059
106000000.0,1300.0,180.7626875522051,5.545814095180409e-05,4443315.36523116,3856911.1607164047
111000000.0,273.17,1049.6858671560517,0.0016547028819858148,105358.28820391736,-387.6339553914728
111000000.0,300.0,1041.212377448407,0.0008614785529002107,210873.54256217828,104267.04958900057
111000000.0,350.0,1017.4890370918405,0.00039822259831608244,410514.6372942862,301422.55280632153
111000000.0,400.0,986.0591994144507,0.0002459442867863682,611780.3375350955,499211.03128461697
111000000.0,450.0,948.386303849418,0.00017801641608108506,814942.3183747396,697901.4041948199
111000000.0,500.0,905.089518733055,0.00014170352831075172,1021260.5308939881,898620.7281975913
111000000.0,550.0,856.1576353732395,0.00011944976264747707,1232310.1230240506,1102661.1011454917
111000000.0,600.0,801.1239314406698,0.00010402721471382033,1449971.5645681038,1311416.222949002
111000000.0,650.0,739.2640795207642,9.204599602958259e-05,1676571.578324471,1526422.2567559748
111000000.0,700.0,669.9632558680759,8.186878624698322e-05,1914899.9063413497,1749219.1782898142
111000000.0,750.0,593.7658362291203,7.288555144595549e-05,2167203.8201312777,1980261.4377521616
111000000.0,800.0,514.6582510703995,6.52439693031704e-05,2431313.2398699457,2215636.1380861127
111000000.0,850.0,440.8911855236357,5.9447405611725687e-05,2696492.070903914,2444729.269469306
111000000.0,900.0,379.3677299286584,5.5639272690999806e-05,2949318.6649121544,2656726.566947288
111000000.0,950.0,331.56464758606916,5.348142703661367e-05,3182150.595416797,2847374.2529806327
111000000.0,1000.0,295.1834651015605,5.248159964319835e-05,3394751.029466068,3018713.706502163
111000000.0,1050.0,267.16681689916567,5.2237115638603336e-05,3590592.893507897,3175122.1352441804
111000000.0,1100.0,245.06285003988125,5.2480962831101434e-05,3773658.862394224,3320713.8322440563
111000000.0,1150.0,227.16873825093234,5.304706013610619e-05,3947261.651007566,3458638.080464209
111000000.0,1200.0,212.3412227914816,5.383207939298672e-05,4113900.4783234224,3591156.950049585
111000000.0,1250.0,199.80721940929385,5.477007972917943e-05,4275410.30623278,3719874.823940608
111000000.0,1300.0,189.03259587676547,5.5817572039638034e-05,4433136.6126262965,3845936.2968015936
116000000.0,273.17,1051.6572807182317,0.0016530060533533747,109815.63367005506,-486.46010796010245
116000000.0,300.0,1043.0140396843458,0.0008626208398753782,215142.58528767715,103926.44093442347
116000000.0,350.0,1019.242213298254,0.0003995980003688141,414483.66527794686,300673.62239852175
116000000.0,400.0,987.9514120098505,0.0002471281143887915,615425.0172718777,498010.3361551217
116000000.0,450.0,950.5540610183829,0.00017905466820465594,818193.9485351235,696159.8583612122
116000000.0,500.0,907.6841145193696,0.00014265923808784924,1023988.9590558494,896191.195335572
116000000.0,550.0,859.383798335759,0.0001203805223332865,1234290.0517030584,1099309.61545951
116000000.0,600.0,805.2798540017377,0.00010498702317607623,1450825.5945869188,1306776.2936841927
116000000.0,650.0,744.789583570266,9.308730263709947e-05,1675673.6830629532,1519924.9957035854
116000000.0,700.0,677.4726261535371,8.303857444648552e-05,1911241.3628416902,1740016.7324701147
116000000.0,750.0,603.9251257313468,7.420444542804873e-05,2159393.0410901974,1967316.2503464357
116000000.0,800.0,527.6074885071648,6.666124126195795e-05,2418308.4519641916,2198448.0395803275
116000000.0,850.0,455.6197964145144,6.083574941198881e-05,2678938.829900196,2424340.586140763
116000000.0,900.0,394.3691781523182,5.688739013046848e-05,2929352.554754934,2635211.9209877253
116000000.0,950.0,345.7775260562604,5.454599592834414e-05,3162025.4712511343,2826549.64862313
116000000.0,1000.0,308.2339337484887,5.3373564777724044e-05,3375805.3540903176,2999467.8152953414
116000000.0,1050.0,279.06841108251245,5.298589692867335e-05,3573331.501418479,3157662.814482421
116000000.0,1100.0,255.9567384739491,5.311541393231411e-05,3758146.9222190017,3304945.3355305293
116000000.0,1150.0,237.21054152278452,5.359036495327048e-05,3933389.9157907655,3444372.862605302
116000000.0,1200.0,221.66681153389058,5.4301846726031236e-05,4101508.531991735,3578200.6033157962
116000000.0,1250.0,208.52735846666397,5.517957518435746e-05,4264335.173399991,3708053.250236685
116000000.0,1300.0,197.2358786525524,5.617688649367743e-05,4423229.463284451,3835101.1734800194
121000000.0,273.17,1053.6078534201567,0.0016516214371588367,114254.11022744136,-589.3769459410726
121000000.0,300.0,1044.7998208971576,0.0008638267079265507,219399.9241766476,103588.26573272292
121000000.0,350.0,1020.9798317641902,0.0004009779935718959,418449.5758998861,299935.97138440236
121000000.0,400.0,989.8236858190511,0.0002483097987492848,619073.8602657688,496829.86698340834
121000000.0,450.0,952.6931189087903,0.00018008827720680708,821459.6372176082,694451.2673675196
121000000.0,500.0,910.2343158724617,0.00014360760328948388,1026748.2018243608,893815.3977210389
121000000.0,550.0,862.5373116337445,0.0001213000173942968,1236331.9286948026,1096048.1422800277
121000000.0,600.0,809.311199459539,0.00010592950258083632,1451802.4094536908,1302292.5545538636
121000000.0,650.0,750.0939490694166,9.410173685059341e-05,1675021.3138161383,1513708.1874402815
121000000.0,700.0,684.5867232456966,8.416715434968376e-05,1908075.0191021312,1731326.0464864685
121000000.0,750.0,613.4204608276065,7.546481115820377e-05,2152518.3274275167,1955263.7398698232
121000000.0,800.0,539.6398262777678,6.801131011179334e-05,2406793.2312882766,2182569.6026606183
121000000.0,850.0,469.3995023465599,6.21670845359273e-05,2663210.3098600726,2405434.1525064227
121000000.0,900.0,408.61519000813263,5.8099682048263015e-05,2911127.3914281023,2615005.2624453246
121000000.0,950.0,359.4826987988062,5.559325797401933e-05,3143292.465473238,2806697.6852395427
121000000.0,1000.0,320.95820984463427,5.425872677460997e-05,3357897.3979894584,2980901.2773462995
121000000.0,1050.0,290.7528626506526,5.373261122604127e-05,3556842.948698434,3140681.9558301205
121000000.0,1100.0,266.6959106512528,5.374959943639642e-05,3743226.926499588,3289526.6815107297
121000000.0,1150.0,247.1341577932645,5.413390737930289e-05,3919986.9628079664,3430374.352878018
121000000.0,1200.0,230.896689685347,5.477182023382196e-05,4089499.0845028367,3565455.192124422
121000000.0,1250.0,217.16644844657029,5.558904312095551e-05,4253579.863684342,3696403.555532074
121000000.0,1300.0,205.3682431879354,5.6535878744504625e-05,4413594.999632173,3824409.4560363647
126000000.0,273.17,1055.537946339844,0.0016505417270678837,118674.29958570527,-696.1128536951055
126000000.0,300.0,1046.5699844013996,0.0008650955102127232,223645.78988975522,103252.50336516382
126000000.0,350.0,1022.7022215811904,0.0004023627143377233,422412.3334987679,299209.31570811727
126000000.0,400.0,991.6765547985405,0.0002494895208052516,622726.601032042,495669.0444221965
126000000.0,450.0,954.8044433703101,0.00018111747897885886,824738.7050926238,692774.5098326622
126000000.0,500.0,912.7420087428776,0.00014454898158023594,1029536.6679447483,891491.0879308147
126000000.0,550.0,865.6221004502244,0.00012220885968069407,1238432.0005747317,1092871.9462109797
126000000.0,600.0,813.2265826809085,0.00010685579018398456,1452892.8792755704,1297954.5107035246
126000000.0,650.0,755.1967440261348,9.509151305712852e-05,1674591.5532890465,1507747.6136180896
126000000.0,700.0,691.3493053377395,8.525876812510763e-05,1905343.508682872,1723091.2101310617
126000000.0,750.0,622.3374880261899,7.667369401041564e-05,2146450.511536986,1943988.0174333076
126000000.0,800.0,550.870289748322,6.930191867393488e-05,2396556.928038205,2167827.947105932
126000000.0,850.0,482.32299534687024,6.344631080497506e-05,2649076.444321106,2387840.713955437
126000000.0,900.0,422.1399376007482,5.927681040024538e-05,2894488.646967453,2596009.425323891
126000000.0,950.0,372.6749243110549,5.6621824280728165e-05,3125883.62018051,2787787.355096592
126000000.0,1000.0,333.33952276185,5.513552088723242e-05,3341006.422028556,2963013.440710169
126000000.0,1050.0,302.2041835250939,5.4476076231122514e-05,3541123.873391366,3124187.2230437137
126000000.0,1100.0,277.26787123448764,5.438271485246495e-05,3728900.1782905883,3274465.990012637
126000000.0,1150.0,256.9302812614152,5.467715150607014e-05,3907054.683829626,3416649.273531567
126000000.0,1200.0,240.02394121327052,5.5241642074423254e-05,4077873.591724465,3552925.9579047034
126000000.0,1250.0,225.7192835909146,5.599824390061309e-05,4243145.279966484,3684929.792146853
126000000.0,1300.0,213.4257064402773,5.689438950289146e-05,4404233.6765168505,3813864.3058278584
131000000.0,273.17,1057.4479187580714,0.0016497598399645686,123076.7634132962,-806.4063165953822
131000000.0,300.0,1048.3247891463134,0.0008664266022591248,227880.40883688335,102919.13599825438
131000000.0,350.0,1024.4097008623266,0.0004037522913624842,426371.90649043326,298493.3829956398
131000000.0,400.0,993.5105298544909,0.0002506674526054108,626382.9885603131,494527.31510393776
131000000.0,450.0,956.8889484971625,0.00018214249591475077,828030.5128420353,691128.5241569935
131000000.0,500.0,915.2089534106232,0.00014548370577329152,1032352.8770807866,889216.1655005475
131000000.0,550.0,868.6417621631729,0.00012310760874345128,1240586.8347390858,1089776.678347604
131000000.0,600.0,817.0337113284312,0.00010776690234107616,1454088.849352571,1293752.7479363848
131000000.0,650.0,760.114947788109,9.605855243953397e-05,1674364.5587308798,1502022.2039578245
131000000.0,700.0,697.7970811614981,8.631697804262362e-05,1902998.9245828388,1715265.2645595707
131000000.0,750.0,630.7463620039117,7.783687656497205e-05,2141084.9096507686,1933394.4520420472
131000000.0,800.0,561.3956207130354,7.053963306835973e-05,2387427.248292251,2154080.2196253454
131000000.0,850.0,494.474542896838,6.46779932874131e-05,2636341.099661431,2371413.4065837115
131000000.0,900.0,434.9838374742638,6.0420050906437744e-05,2879288.629431525,2578128.0144533096
131000000.0,950.0,385.35771824115346,5.763093574855375e-05,3109723.5521250176,2769779.6667452035
131000000.0,1000.0,345.3668494121177,5.6002759725605414e-05,3325103.564003686,2945796.7480108147
131000000.0,1050.0,313.4094538058243,5.521531392134935e-05,3526165.703016911,3108182.1405900987
131000000.0,1100.0,287.6617536211434,5.501407701412005e-05,3715164.998363112,3259769.0399120976
131000000.0,1150.0,266.59054387063594,5.5219644033169555e-05,3894593.2205059025,3403202.9480003323
131000000.0,1200.0,249.04224713707939,5.5711016673699255e-05,4066632.40316469,3540617.2330241227
131000000.0,1250.0,234.1810726226181,5.640698771219989e-05,4233031.566072315,3673635.3751978027
131000000.0,1300.0,221.40459195300747,5.725230072350615e-05,4395145.389780282,3803468.4112476753
136000000.0,273.17,1059.3381277775525,0.0016492689145332015,127462.04381291693,-920.0057271778684
136000000.0,300.0,1050.0644897633485,0.0008678193430042547,232104.00311281407,102588.14830025526
136000000.0,350.0,1026.102577257998,0.0004051468460614384,430328.267065536,297787.9119253808
136000000.0,400.0,995.3261002116863,0.00025184375785473477,630042.7853642115,493404.1500757115
136000000.0,450.0,958.9475003968669,0.0001831635379088945,831334.4581319162,689512.304214506
136000000.0,500.0,917.6367957825324,0.00014641208608670356,1035195.4497126276,886988.6639505028
136000000.0,550.0,871.5996029626964,0.00012399677770777968,1242793.2834144793,1086758.3339517738
136000000.0,600.0,820.7395122847199,0.0001086637513882297,1455383.0039890308,1289678.7848496246
136000000.0,650.0,764.863397173604,9.700453341716742e-05,1674323.0290535334,1496513.5005775194
136000000.0,700.0,703.9611578560584,8.734480522543721e-05,1901000.8425568766,1707808.365269929
136000000.0,750.0,638.7052110156662,7.895915729493729e-05,2136335.6047283583,1923404.822805139
136000000.0,800.0,571.2974877602975,7.173003392089876e-05,2379262.0627160035,2141207.4538410874
136000000.0,850.0,505.9295815148813,6.586627352818717e-05,2624837.5917663076,2356025.4786460986
136000000.0,900.0,447.19015770077266,6.153103396296347e-05,2865389.8304811106,2561268.647005582
136000000.0,950.0,397.54144649146275,5.8620330364569324e-05,3094733.150746057,2752630.456296783
136000000.0,1000.0,357.0344183549818,5.685959047686234e-05,3310153.5103441626,2929237.8534542383
136000000.0,1050.0,324.35880249289676,5.594953532535928e-05,3511955.1494327765,3092666.389717436
136000000.0,1100.0,297.86836790082134,5.564311426500246e-05,3702016.8670838466,3245439.3494426217
136000000.0,1150.0,276.107545637445,5.576100593514324e-05,3882601.0354970763,3390039.3429652085
136000000.0,1200.0,257.9458966277916,5.617970355424548e-05,4055774.82473297,3528532.4774889513
136000000.0,1250.0,242.54743925788543,5.6815128515678545e-05,4223238.168209062,3662523.1162748304
136000000.0,1300.0,229.30152577755422,5.760953052699088e-05,4386329.534214709,3793224.017193711
141000000.0,273.17,1061.208927946098,0.0016490623092163695,131830.66380298813,-1036.6691856834295
141000000.0,300.0,1051.7893366063481,0.0008692730957334784,236316.7904471655,102259.5271790709
141000000.0,350.0,1027.7811484382808,0.0004065464929738567,434281.3909097262,297092.6516394509
141000000.0,400.0,997.1237346781282,0.000253018592416736,633705.7666059423,492299.04335162597
141000000.0,450.0,960.9809206173398,0.0001841808032633166,834649.9728746763,687924.8954304559
141000000.0,500.0,920.0270774185353,0.00014733441214354645,1038063.0981722713,884806.7392446576
141000000.0,550.0,874.498669391789,0.00012487683832845863,1245048.4526462639,1083813.21589277
141000000.0,600.0,824.3502364384542,0.00010954715962990496,1456768.753578722,1285724.9499047264
141000000.0,650.0,769.4551395232754,9.793093159387754e-05,1674451.783502328,1491205.2331090746
141000000.0,700.0,709.8681347178326,8.834483469934856e-05,1899314.8354819312,1700686.3957703135
141000000.0,750.0,646.2627072890139,8.004455877699644e-05,2132131.2670846726,1913953.7389530004
141000000.0,800.0,580.645111050833,7.28778756864344e-05,2371943.218303463,2129109.8639593213
141000000.0,850.0,516.7551334409579,6.701485930488833e-05,2614424.1086618374,2341567.603285025
141000000.0,900.0,458.8025909630684,6.26115549371542e-05,2852666.6145488634,2545344.8975958247
141000000.0,950.0,409.24153908241203,5.959012197101815e-05,3080832.5342508517,2736292.7294301577
141000000.0,1000.0,368.3410758904593,5.770544789151651e-05,3296116.1642927937,2913318.7810274763
141000000.0,1050.0,335.0452987503665,5.6678122895236504e-05,3498474.7973113484,3077636.180784288
141000000.0,1100.0,307.88021580859134,5.6269356193984294e-05,3689448.601943388,3231478.2850469644
141000000.0,1150.0,285.47487525765,5.630092421589899e-05,3871074.9837314626,3377161.11522467
141000000.0,1200.0,266.7297955720881,5.664751030572194e-05,4045299.1705515054,3516674.313708722
141000000.0,1250.0,250.81442199606172,5.722255809594557e-05,4213763.884374539,3651595.2543656398
141000000.0,1300.0,237.1134319850264,5.7966028205494425e-05,4377785.051284035,3783132.9524147306
146000000.0,273.17,1063.060670890884,0.0016491335996046605,136183.1278069114,-1156.164293611901
146000000.0,300.0,1053.499575786356,0.0008707872289062456,240518.98416839234,101933.26153914527
146000000.0,350.0,1029.4457025445372,0.00040795134013993866,438231.2569441653,296407.3611922032
146000000.0,400.0,998.9038828150505,0.0002541921047771288,637371.7192887831,491211.51057233714
146000000.0,450.0,962.989989264027,0.0001851944795112825,837976.5207392904,686365.3912076305
146000000.0,500.0,922.381244457459,0.0001482509547505624,1040954.6186646438,882668.659493995
146000000.0,550.0,877.3417756437048,0.0001257482253617326,1247349.6754519555,1080937.902921373
146000000.0,600.0,827.8715461737598,0.00011041787101411797,1458240.1403053326,1281884.2784874453
146000000.0,650.0,773.9017151572654,9.883905173779618e-05,1674737.4248558541,1486082.9779919772
146000000.0,700.0,715.5409419368685,8.93192961133246e-05,1897911.3392959116,1693869.9051261242
146000000.0,750.0,653.4599969937503,8.109648481116287e-05,2128412.065771941,1904985.994288339
146000000.0,800.0,589.4974196959788,7.3987220800602e-05,2365371.778035939,2117703.1791211274
146000000.0,850.0,527.0105576208368,6.81270503117986e-05,2604979.580680044,2327945.282836591
146000000.0,900.0,469.8636473924551,6.366344390500885e-05,2841005.709766828,2530277.265875652
146000000.0,950.0,420.47691857290675,6.054069527277769e-05,3067943.282995115,2720718.5161863724
146000000.0,1000.0,379.289580643549,5.8540006635292025e-05,3282948.2085373155,2898018.0458044554
146000000.0,1050.0,345.464766323384,5.7400611436991e-05,3485703.7561003854,3063084.6810676176
146000000.0,1100.0,317.6914714331435,5.6892423246864866e-05,3677450.5733577637,3217885.1989982417
146000000.0,1150.0,294.68711945089836,5.6839143985608656e-05,3860010.3900727998,3364569.665442395
146000000.0,1200.0,275.389472191328,5.711428588639668e-05,4035202.8078416614,3505044.560185172
146000000.0,1250.0,258.9784733842446,5.762920036992172e-05,4204606.903758191,3640853.484054536
146000000.0,1300.0,244.83752816034388,5.8321769415333976e-05,4369510.46749599,3773196.6544256955
151000000.0,273.17,1064.8937049676645,0.0016494765753148355,140519.92214660594,-1278.2679409321397
151000000.0,300.0,1055.1954492028224,0.0008723611168844478,244710.7931808864,101609.34205718982
151000000.0,350.0,1031.0965186130632,0.00040936148945207903,442177.84708534693,295731.80903345224
151000000.0,400.0,1000.6669760209635,0.0002553644364724238,641040.4415113283,490141.0877619707
151000000.0,450.0,964.9754478416794,0.00018620474416702816,841313.5948841777,684832.9296633785
151000000.0,500.0,924.7006555865737,0.00014916196748451828,1043868.8841455334,880572.7957436403
151000000.0,550.0,880.1315272923671,0.0001266113403631075,1249694.4884786895,1078129.2220184214
151000000.0,600.0,831.3085889146432,0.00011127656094338934,1459791.7588594602,1278150.4261299332
151000000.0,650.0,778.2133856140205,9.973005363471797e-05,1675168.0674929433,1481133.8825362565
151000000.0,700.0,720.9994924893583,9.027012659301721e-05,1896764.775182026,1687333.2824098866
151000000.0,750.0,660.3321676768095,8.21178403083741e-05,2125127.3427791693,1896454.5514304596
151000000.0,800.0,597.904825088127,7.506155277115863e-05,2359464.3121801615,2106915.756517069
151000000.0,850.0,536.7483812881117,6.920577647100954e-05,2596400.180457903,2315076.5565960538
151000000.0,900.0,480.41368843731067,6.468848273074247e-05,2830305.894238249,2515993.4513858617
151000000.0,950.0,431.268685405931,6.147261865700889e-05,3055990.029027745,2705860.2720811456
151000000.0,1000.0,389.885883887256,5.93631357150118e-05,3270604.4931279905,2883311.681973885
151000000.0,1050.0,355.6155383397563,5.811666848673796e-05,3473618.3407631097,3049002.474130944
151000000.0,1100.0,327.2979285751555,5.751201646246597e-05,3666010.9562883377,3204657.5934444093
151000000.0,1150.0,303.739859740331,5.7375461015955105e-05,3849401.1381740067,3352265.200437383
151000000.0,1200.0,283.92107905340015,5.757991439068296e-05,4025482.1989134927,3493644.265275603
151000000.0,1250.0,267.036458685414,5.803500605572445e-05,4195764.838520236,3630298.981373412
151000000.0,1300.0,252.47132107598497,5.867675163889266e-05,4361503.924678382,3763416.1919550514
156000000.0,273.17,1066.7083749302794,0.0016500852364141037,144841.51554266433,-1402.7660870042928
156000000.0,300.0,1056.87719457238,0.0008739941405684224,248892.42195368852,101287.76097590062
156000000.0,350.0,1032.733866972923,0.00041077703698239005,446121.14602234296,295065.7725239895
156000000.0,400.0,1002.4134285374757,0.0002565357224866606,644711.7417779482,489087.3301741739
156000000.0,450.0,966.938001850034,0.00018721176540952933,844660.7158890961,683326.6906449477
156000000.0,500.0,926.9865891772478,0.00015006768811104952,1046804.8379471276,878517.6137075701
156000000.0,550.0,882.8703420084663,0.00012746655500031514,1252080.6116236872,1075384.2241959404
156000000.0,600.0,834.6660593372455,0.0001121238445709584,1461418.6893649038,1274517.5949035
156000000.0,650.0,782.3993197679171,0.00010060497317754487,1675733.1158162502,1476346.439398544
156000000.0,700.0,726.2611950001983,9.119902026938768e-05,1895852.8615268085,1681054.107202675
156000000.0,750.0,666.909377897526,8.311112382005691e-05,2122233.843408172,1888319.0040460385
156000000.0,800.0,605.9106747392367,7.610387106656083e-05,2354149.984688724,2096686.2916004031
156000000.0,850.0,546.0150998931731,7.025363792495316e-05,2588596.4448123286,2302890.0610430054
156000000.0,900.0,490.49042545074735,6.568835730070227e-05,2820477.197181523,2502428.17543913
156000000.0,950.0,441.63906662348563,6.238657443843697e-05,3044901.5043018353,2691671.8835791894
156000000.0,1000.0,400.1384394030889,6.017485676702826e-05,3259039.2120419866,2869174.143760341
156000000.0,1050.0,365.49817182651384,5.882607490422181e-05,3462192.7473688177,3035378.0270094327
156000000.0,1100.0,336.69691776551343,5.8127907521783085e-05,3655116.010924296,3191791.3062157026
156000000.0,1150.0,312.62965589050145,5.790971486423512e-05,3839239.773332077,3340246.804940623
156000000.0,1200.0,292.32139073089246,5.804430936787516e-05,4016132.943868529,3482473.742227649
156000000.0,1250.0,274.9856536830958,5.8439947780248565e-05,4187234.7504542675,3619932.427912815
156000000.0,1300.0,260.0126025750915,5.903098997709138e-05,4353763.203644417,3753792.2851003925
161000000.0,273.17,1068.5050216215259,0.0016509537894458953,149148.35961599145,-1529.453536164678
161000000.0,300.0,1058.5450454565357,0.0008756856879475907,253064.07052100176,100968.51191343013
161000000.0,350.0,1034.3580096200635,0.0004121980732882871,450061.14101022034,294409.0374806691
161000000.0,400.0,1004.1436383837729,0.0002577060916191054,648385.438360444,488049.8112195363
161000000.0,450.0,968.8783231591184,0.00018821570270729417,848017.4298653051,681845.8929946631
161000000.0,500.0,929.2402496909887,0.00015096833985708764,1049761.4880579722,876501.6663343116
161000000.0,550.0,885.5604677156609,0.00012831421395482828,1254505.9301727943,1072700.1632382153
161000000.0,600.0,837.948252304998,0.00011296028385721761,1463116.4403046912,1270980.4706228203
161000000.0,650.0,786.467746877508,0.00010146473971264444,1676423.082183766,1471710.3007134334
161000000.0,700.0,731.3413617017158,9.210746773165499e-05,1895156.0684615253,1675012.6328087435
161000000.0,750.0,673.2177371705517,8.407849976029877e-05,2119694.3504965417,1880544.3829441974
161000000.0,800.0,613.5524407355659,7.711677020969161e-05,2349368.2517443174,2086961.9955846872
161000000.0,850.0,554.8519059444355,7.127294249795058e-05,2581490.9332109275,2291323.4165936625
161000000.0,900.0,500.12873113009675,6.666463408582565e-05,2811439.8567048176,2489522.7382464013
161000000.0,950.0,451.61061138318735,6.328330504499631e-05,3034611.153180577,2678109.344008337
161000000.0,1000.0,410.0575725550097,6.0975307195902564e-05,3248206.858420552,2855579.064726065
161000000.0,1050.0,375.1151409955806,5.952870630625416e-05,3451399.694461589,3022198.1443116935
161000000.0,1100.0,345.88719770660066,5.8739929254219533e-05,3644750.3827114576,3179280.712057245
161000000.0,1150.0,321.3540159294665,5.844178260647219e-05,3829517.620078429,3328512.522835961
161000000.0,1200.0,300.58779642740177,5.850740873494141e-05,4007149.826902659,3471532.60653129
161000000.0,1250.0,282.82374123876565,5.8844015672085755e-05,4179013.1749415738,3609754.0339132384
161000000.0,1300.0,267.45944556181917,5.9384513314487134e-05,4346285.742836579,3744325.3235221403
166000000.0,273.17,1070.2839816889136,0.0016520766431119343,153440.8893925931,-1658.1337078295112
166000000.0,300.0,1060.1992312889176,0.0008774351545717773,257225.93449237326,100651.5896890795
166000000.0,350.0,1035.9692005696604,0.00041362468369790626,453997.8216785996,293761.39774946094
166000000.0,400.0,1005.8579882259827,0.00025887566682551163,652061.3587065774,487028.1214674573
166000000.0,450.0,970.7970521866628,0.00018921670739025168,851383.306725726,680389.7920399379
166000000.0,500.0,931.4627734450712,0.00015186413255490405,1052737.9019774394,874523.5871037308
166000000.0,550.0,888.2039985625318,0.00012915463747254573,1256968.4790886827,1070074.4769578208
166000000.0,600.0,841.1591081555388,0.0001137863936041592,1464880.8996925806,1267534.168986895
166000000.0,650.0,790.4260834181202,0.00010231019041699405,1677229.4361403084,1467216.1237225933
166000000.0,700.0,736.2535362310333,9.299678776572795e-05,1894657.1809381521,1669191.370818212
166000000.0,750.0,679.2799990683384,8.502185538677501e-05,2117476.6178148207,1873100.2189400184
166000000.0,800.0,620.8626895001363,7.810250532012055e-05,2345067.0297128963,2077697.1232948722
166000000.0,850.0,563.2953392694169,7.226573952798373e-05,2575016.3217370235,2280321.890503564
166000000.0,900.0,509.36064592774096,6.761875234244246e-05,2803123.201987719,2477224.447726399
166000000.0,950.0,461.2056034626858,6.41635730982868e-05,3025057.4080640394,2665131.1652932796
166000000.0,1000.0,419.6549256964898,6.17647085378003e-05,3238062.9672783846,2842499.8752344297
166000000.0,1050.0,384.470526260576,6.0224515798039986e-05,3441211.008325,3009448.3928274135
166000000.0,1100.0,354.8688270762522,5.9347966709623924e-05,3634897.4106012075,3167118.9320922145
166000000.0,1150.0,329.9113534359787,5.8971573183488854e-05,3820224.913330935,3317059.446998436
166000000.0,1200.0,308.71828708310863,5.896917029195035e-05,3998526.868193434,3460819.8163422686
166000000.0,1250.0,290.54880617814297,5.924721346117749e-05,4171096.144336216,3599763.561065435
166000000.0,1300.0,274.81019990432236,5.973736088169903e-05,4339068.653529818,3735015.383098828
171000000.0,273.17,1072.0455873254784,0.0016534484036623363,157719.5238081982,-1788.618403010046
171000000.0,300.0,1061.8399774029913,0.0008792419439496985,261378.20507243482,100336.99016338155
171000000.0,350.0,1037.5676861882291,0.000415056948576728,457931.1798538664,293122.65480409906
171000000.0,400.0,1007.5568461869265,0.0002600445655351824,655739.338891278,486021.867716463
171000000.0,450.0,972.6947998975346,0.00019021492317413001,854757.9385990658,678957.6772858448
171000000.0,500.0,933.6552338143342,0.00015275526367323857,1055733.2020762619,872582.0839689544
171000000.0,550.0,890.8028890225546,0.0001299881236140136,1259466.4291423685,1067504.770612489
171000000.0,600.0,844.3022516502863,0.00011460264664420563,1466708.2930917456,1264174.1891448023
171000000.0,650.0,794.2810389450605,0.00010314208229910813,1678144.4786703298,1462855.4416474672
171000000.0,700.0,741.0097594620631,9.386815311844776e-05,1894340.9454104076,1663574.753985158
171000000.0,750.0,685.1161128283802,8.5942846213061e-05,2115552.5277786194,1865959.79919126
171000000.0,800.0,627.8698729566229,7.90630462101615e-05,2341201.2429616167,2068851.8171531928
171000000.0,850.0,571.377862608876,7.323385013209017e-05,2569113.8422081126,2269837.284931854
171000000.0,900.0,518.2154955948813,6.855202556684683e-05,2795464.56468035,2465486.0105379117
171000000.0,950.0,470.4456548590958,6.502813311698589e-05,3016183.7158396645,2652698.5858730846
171000000.0,1000.0,428.94298704495634,6.254334000123038e-05,3228564.6658170912,2829910.287112826
171000000.0,1050.0,393.5697127660896,6.0913518299461554e-05,3431598.1381085278,2997113.485318109
171000000.0,1100.0,363.643023155079,5.995194887483264e-05,3625539.4324363233,3155298.044284967
171000000.0,1150.0,338.30093346819973,5.9499022339839763e-05,3811350.9404085255,3305883.8160735765
171000000.0,1200.0,316.71143673973467,5.942956782257133e-05,3990257.3823968456,3450333.7163609914
